order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
10.754,MAGAA,6,1997-11-25T00:00:00.000Z,1997-12-23T00:00:00.000Z,1997-11-27T00:00:00.000Z,3,"2,38000011",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10.755,BONAP,4,1997-11-26T00:00:00.000Z,1997-12-24T00:00:00.000Z,1997-11-28T00:00:00.000Z,2,"16,70999908",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.756,SPLIR,8,1997-11-27T00:00:00.000Z,1997-12-25T00:00:00.000Z,1997-12-02T00:00:00.000Z,2,"73,20999908",Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10.757,SAVEA,6,1997-11-27T00:00:00.000Z,1997-12-25T00:00:00.000Z,1997-12-15T00:00:00.000Z,1,"8,18999958",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.758,RICSU,3,1997-11-28T00:00:00.000Z,1997-12-26T00:00:00.000Z,1997-12-04T00:00:00.000Z,3,"138,16999817",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10.759,ANATR,3,1997-11-28T00:00:00.000Z,1997-12-26T00:00:00.000Z,1997-12-12T00:00:00.000Z,3,"11,98999977",Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,5021,Mexico
10.76,MAISD,4,1997-12-01T00:00:00.000Z,1997-12-29T00:00:00.000Z,1997-12-10T00:00:00.000Z,1,"155,63999939",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10.761,RATTC,5,1997-12-02T00:00:00.000Z,1997-12-30T00:00:00.000Z,1997-12-08T00:00:00.000Z,2,"18,65999985",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10.762,FOLKO,3,1997-12-02T00:00:00.000Z,1997-12-30T00:00:00.000Z,1997-12-09T00:00:00.000Z,1,"328,73999023",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10.763,FOLIG,3,1997-12-03T00:00:00.000Z,1997-12-31T00:00:00.000Z,1997-12-08T00:00:00.000Z,3,"37,34999847",Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
10.764,ERNSH,6,1997-12-03T00:00:00.000Z,1997-12-31T00:00:00.000Z,1997-12-08T00:00:00.000Z,3,"145,44999695",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.765,QUICK,3,1997-12-04T00:00:00.000Z,1998-01-01T00:00:00.000Z,1997-12-09T00:00:00.000Z,3,"42,74000168",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.766,OTTIK,4,1997-12-05T00:00:00.000Z,1998-01-02T00:00:00.000Z,1997-12-09T00:00:00.000Z,1,"157,55000305",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10.767,SUPRD,4,1997-12-05T00:00:00.000Z,1998-01-02T00:00:00.000Z,1997-12-15T00:00:00.000Z,3,"1,59000003",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10.768,AROUT,3,1997-12-08T00:00:00.000Z,1998-01-05T00:00:00.000Z,1997-12-15T00:00:00.000Z,2,"146,32000732",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10.769,VAFFE,3,1997-12-08T00:00:00.000Z,1998-01-05T00:00:00.000Z,1997-12-12T00:00:00.000Z,1,"65,05999756",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10.77,HANAR,8,1997-12-09T00:00:00.000Z,1998-01-06T00:00:00.000Z,1997-12-17T00:00:00.000Z,3,"5,32000017",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10.771,ERNSH,9,1997-12-10T00:00:00.000Z,1998-01-07T00:00:00.000Z,1998-01-02T00:00:00.000Z,2,"11,18999958",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.772,LEHMS,3,1997-12-10T00:00:00.000Z,1998-01-07T00:00:00.000Z,1997-12-19T00:00:00.000Z,2,"91,27999878",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10.773,ERNSH,1,1997-12-11T00:00:00.000Z,1998-01-08T00:00:00.000Z,1997-12-16T00:00:00.000Z,3,"96,43000031",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.774,FOLKO,4,1997-12-11T00:00:00.000Z,1997-12-25T00:00:00.000Z,1997-12-12T00:00:00.000Z,1,"48,20000076",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10.775,THECR,7,1997-12-12T00:00:00.000Z,1998-01-09T00:00:00.000Z,1997-12-26T00:00:00.000Z,1,"20,25",The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10.776,ERNSH,1,1997-12-15T00:00:00.000Z,1998-01-12T00:00:00.000Z,1997-12-18T00:00:00.000Z,3,"351,52999878",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.777,GOURL,7,1997-12-15T00:00:00.000Z,1997-12-29T00:00:00.000Z,1998-01-21T00:00:00.000Z,2,"3,00999999",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10.778,BERGS,3,1997-12-16T00:00:00.000Z,1998-01-13T00:00:00.000Z,1997-12-24T00:00:00.000Z,1,"6,78999996",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.779,MORGK,3,1997-12-16T00:00:00.000Z,1998-01-13T00:00:00.000Z,1998-01-14T00:00:00.000Z,2,"58,13000107",Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10.78,LILAS,2,1997-12-16T00:00:00.000Z,1997-12-30T00:00:00.000Z,1997-12-25T00:00:00.000Z,1,"42,13000107",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10.781,WARTH,2,1997-12-17T00:00:00.000Z,1998-01-14T00:00:00.000Z,1997-12-19T00:00:00.000Z,3,"73,16000366",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10.782,CACTU,9,1997-12-17T00:00:00.000Z,1998-01-14T00:00:00.000Z,1997-12-22T00:00:00.000Z,3,"1,10000002",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10.783,HANAR,4,1997-12-18T00:00:00.000Z,1998-01-15T00:00:00.000Z,1997-12-19T00:00:00.000Z,2,"124,98000336",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10.784,MAGAA,4,1997-12-18T00:00:00.000Z,1998-01-15T00:00:00.000Z,1997-12-22T00:00:00.000Z,3,"70,08999634",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10.785,GROSR,1,1997-12-18T00:00:00.000Z,1998-01-15T00:00:00.000Z,1997-12-24T00:00:00.000Z,3,"1,50999999",GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10.786,QUEEN,8,1997-12-19T00:00:00.000Z,1998-01-16T00:00:00.000Z,1997-12-23T00:00:00.000Z,1,"110,87000275",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10.787,LAMAI,2,1997-12-19T00:00:00.000Z,1998-01-02T00:00:00.000Z,1997-12-26T00:00:00.000Z,1,"249,92999268",La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10.788,QUICK,1,1997-12-22T00:00:00.000Z,1998-01-19T00:00:00.000Z,1998-01-19T00:00:00.000Z,2,"42,70000076",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.789,FOLIG,1,1997-12-22T00:00:00.000Z,1998-01-19T00:00:00.000Z,1997-12-31T00:00:00.000Z,2,"100,59999847",Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
10.79,GOURL,6,1997-12-22T00:00:00.000Z,1998-01-19T00:00:00.000Z,1997-12-26T00:00:00.000Z,1,"28,22999954",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10.791,FRANK,6,1997-12-23T00:00:00.000Z,1998-01-20T00:00:00.000Z,1998-01-01T00:00:00.000Z,2,"16,85000038",Frankenversand,Berliner Platz 43,München,,80805,Germany
10.792,WOLZA,1,1997-12-23T00:00:00.000Z,1998-01-20T00:00:00.000Z,1997-12-31T00:00:00.000Z,3,"23,79000092",Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10.793,AROUT,3,1997-12-24T00:00:00.000Z,1998-01-21T00:00:00.000Z,1998-01-08T00:00:00.000Z,3,"4,51999998",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10.794,QUEDE,6,1997-12-24T00:00:00.000Z,1998-01-21T00:00:00.000Z,1998-01-02T00:00:00.000Z,1,"21,48999977",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10.795,ERNSH,8,1997-12-24T00:00:00.000Z,1998-01-21T00:00:00.000Z,1998-01-20T00:00:00.000Z,2,"126,66000366",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.796,HILAA,3,1997-12-25T00:00:00.000Z,1998-01-22T00:00:00.000Z,1998-01-14T00:00:00.000Z,1,"26,52000046",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10.797,DRACD,7,1997-12-25T00:00:00.000Z,1998-01-22T00:00:00.000Z,1998-01-05T00:00:00.000Z,2,"33,34999847",Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10.798,ISLAT,2,1997-12-26T00:00:00.000Z,1998-01-23T00:00:00.000Z,1998-01-05T00:00:00.000Z,1,"2,32999992",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10.799,KOENE,9,1997-12-26T00:00:00.000Z,1998-02-06T00:00:00.000Z,1998-01-05T00:00:00.000Z,3,"30,76000023",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10.8,SEVES,1,1997-12-26T00:00:00.000Z,1998-01-23T00:00:00.000Z,1998-01-05T00:00:00.000Z,3,"137,44000244",Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10.801,BOLID,4,1997-12-29T00:00:00.000Z,1998-01-26T00:00:00.000Z,1997-12-31T00:00:00.000Z,2,"97,08999634",Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
10.802,SIMOB,4,1997-12-29T00:00:00.000Z,1998-01-26T00:00:00.000Z,1998-01-02T00:00:00.000Z,2,"257,26000977",Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10.803,WELLI,4,1997-12-30T00:00:00.000Z,1998-01-27T00:00:00.000Z,1998-01-06T00:00:00.000Z,1,"55,22999954",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10.804,SEVES,6,1997-12-30T00:00:00.000Z,1998-01-27T00:00:00.000Z,1998-01-07T00:00:00.000Z,2,"27,32999992",Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10.805,THEBI,2,1997-12-30T00:00:00.000Z,1998-01-27T00:00:00.000Z,1998-01-09T00:00:00.000Z,3,"237,33999634",The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10.806,VICTE,3,1997-12-31T00:00:00.000Z,1998-01-28T00:00:00.000Z,1998-01-05T00:00:00.000Z,2,"22,11000061",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10.807,FRANS,4,1997-12-31T00:00:00.000Z,1998-01-28T00:00:00.000Z,1998-01-30T00:00:00.000Z,1,"1,36000001",Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10.808,OLDWO,2,1998-01-01T00:00:00.000Z,1998-01-29T00:00:00.000Z,1998-01-09T00:00:00.000Z,3,"45,52999878",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10.809,WELLI,7,1998-01-01T00:00:00.000Z,1998-01-29T00:00:00.000Z,1998-01-07T00:00:00.000Z,1,"4,86999989",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10.81,LAUGB,2,1998-01-01T00:00:00.000Z,1998-01-29T00:00:00.000Z,1998-01-07T00:00:00.000Z,3,"4,32999992",Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10.811,LINOD,8,1998-01-02T00:00:00.000Z,1998-01-30T00:00:00.000Z,1998-01-08T00:00:00.000Z,1,"31,21999931",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10.812,REGGC,5,1998-01-02T00:00:00.000Z,1998-01-30T00:00:00.000Z,1998-01-12T00:00:00.000Z,1,"59,77999878",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10.813,RICAR,1,1998-01-05T00:00:00.000Z,1998-02-02T00:00:00.000Z,1998-01-09T00:00:00.000Z,1,"47,38000107",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10.814,VICTE,3,1998-01-05T00:00:00.000Z,1998-02-02T00:00:00.000Z,1998-01-14T00:00:00.000Z,3,"130,94000244",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10.815,SAVEA,2,1998-01-05T00:00:00.000Z,1998-02-02T00:00:00.000Z,1998-01-14T00:00:00.000Z,3,"14,61999989",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.816,GREAL,4,1998-01-06T00:00:00.000Z,1998-02-03T00:00:00.000Z,1998-02-04T00:00:00.000Z,2,"719,7800293",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10.817,KOENE,3,1998-01-06T00:00:00.000Z,1998-01-20T00:00:00.000Z,1998-01-13T00:00:00.000Z,2,"306,07000732",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10.818,MAGAA,7,1998-01-07T00:00:00.000Z,1998-02-04T00:00:00.000Z,1998-01-12T00:00:00.000Z,3,"65,48000336",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10.819,CACTU,2,1998-01-07T00:00:00.000Z,1998-02-04T00:00:00.000Z,1998-01-16T00:00:00.000Z,3,"19,76000023",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10.82,RATTC,3,1998-01-07T00:00:00.000Z,1998-02-04T00:00:00.000Z,1998-01-13T00:00:00.000Z,2,"37,52000046",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10.821,SPLIR,1,1998-01-08T00:00:00.000Z,1998-02-05T00:00:00.000Z,1998-01-15T00:00:00.000Z,1,"36,68000031",Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10.822,TRAIH,6,1998-01-08T00:00:00.000Z,1998-02-05T00:00:00.000Z,1998-01-16T00:00:00.000Z,3,7,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10.823,LILAS,5,1998-01-09T00:00:00.000Z,1998-02-06T00:00:00.000Z,1998-01-13T00:00:00.000Z,2,"163,97000122",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10.824,FOLKO,8,1998-01-09T00:00:00.000Z,1998-02-06T00:00:00.000Z,1998-01-30T00:00:00.000Z,1,"1,23000002",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10.825,DRACD,1,1998-01-09T00:00:00.000Z,1998-02-06T00:00:00.000Z,1998-01-14T00:00:00.000Z,1,"79,25",Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10.826,BLONP,6,1998-01-12T00:00:00.000Z,1998-02-09T00:00:00.000Z,1998-02-06T00:00:00.000Z,1,"7,09000015",Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10.827,BONAP,1,1998-01-12T00:00:00.000Z,1998-01-26T00:00:00.000Z,1998-02-06T00:00:00.000Z,2,"63,54000092",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.828,RANCH,9,1998-01-13T00:00:00.000Z,1998-01-27T00:00:00.000Z,1998-02-04T00:00:00.000Z,1,"90,84999847",Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10.829,ISLAT,9,1998-01-13T00:00:00.000Z,1998-02-10T00:00:00.000Z,1998-01-23T00:00:00.000Z,1,"154,72000122",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10.83,TRADH,4,1998-01-13T00:00:00.000Z,1998-02-24T00:00:00.000Z,1998-01-21T00:00:00.000Z,2,"81,83000183",Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10.831,SANTG,3,1998-01-14T00:00:00.000Z,1998-02-11T00:00:00.000Z,1998-01-23T00:00:00.000Z,2,"72,19000244",Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10.832,LAMAI,2,1998-01-14T00:00:00.000Z,1998-02-11T00:00:00.000Z,1998-01-19T00:00:00.000Z,2,"43,25999832",La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10.833,OTTIK,6,1998-01-15T00:00:00.000Z,1998-02-12T00:00:00.000Z,1998-01-23T00:00:00.000Z,2,"71,48999786",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10.834,TRADH,1,1998-01-15T00:00:00.000Z,1998-02-12T00:00:00.000Z,1998-01-19T00:00:00.000Z,3,"29,78000069",Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10.835,ALFKI,1,1998-01-15T00:00:00.000Z,1998-02-12T00:00:00.000Z,1998-01-21T00:00:00.000Z,3,"69,52999878",Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10.836,ERNSH,7,1998-01-16T00:00:00.000Z,1998-02-13T00:00:00.000Z,1998-01-21T00:00:00.000Z,1,"411,88000488",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.837,BERGS,9,1998-01-16T00:00:00.000Z,1998-02-13T00:00:00.000Z,1998-01-23T00:00:00.000Z,3,"13,31999969",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.838,LINOD,3,1998-01-19T00:00:00.000Z,1998-02-16T00:00:00.000Z,1998-01-23T00:00:00.000Z,3,"59,27999878",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10.839,TRADH,3,1998-01-19T00:00:00.000Z,1998-02-16T00:00:00.000Z,1998-01-22T00:00:00.000Z,3,"35,43000031",Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10.84,LINOD,4,1998-01-19T00:00:00.000Z,1998-03-02T00:00:00.000Z,1998-02-16T00:00:00.000Z,2,"2,71000004",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10.841,SUPRD,5,1998-01-20T00:00:00.000Z,1998-02-17T00:00:00.000Z,1998-01-29T00:00:00.000Z,2,"424,29998779",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10.842,TORTU,1,1998-01-20T00:00:00.000Z,1998-02-17T00:00:00.000Z,1998-01-29T00:00:00.000Z,3,"54,41999817",Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico
10.843,VICTE,4,1998-01-21T00:00:00.000Z,1998-02-18T00:00:00.000Z,1998-01-26T00:00:00.000Z,2,"9,26000023",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10.844,PICCO,8,1998-01-21T00:00:00.000Z,1998-02-18T00:00:00.000Z,1998-01-26T00:00:00.000Z,2,"25,21999931",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10.845,QUICK,8,1998-01-21T00:00:00.000Z,1998-02-04T00:00:00.000Z,1998-01-30T00:00:00.000Z,1,"212,97999573",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.846,SUPRD,2,1998-01-22T00:00:00.000Z,1998-03-05T00:00:00.000Z,1998-01-23T00:00:00.000Z,3,"56,45999908",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10.847,SAVEA,4,1998-01-22T00:00:00.000Z,1998-02-05T00:00:00.000Z,1998-02-10T00:00:00.000Z,3,"487,57000732",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.848,CONSH,7,1998-01-23T00:00:00.000Z,1998-02-20T00:00:00.000Z,1998-01-29T00:00:00.000Z,2,"38,24000168",Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK
10.849,KOENE,9,1998-01-23T00:00:00.000Z,1998-02-20T00:00:00.000Z,1998-01-30T00:00:00.000Z,2,"0,56",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10.85,VICTE,1,1998-01-23T00:00:00.000Z,1998-03-06T00:00:00.000Z,1998-01-30T00:00:00.000Z,1,"49,18999863",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10.851,RICAR,5,1998-01-26T00:00:00.000Z,1998-02-23T00:00:00.000Z,1998-02-02T00:00:00.000Z,1,"160,55000305",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10.852,RATTC,8,1998-01-26T00:00:00.000Z,1998-02-09T00:00:00.000Z,1998-01-30T00:00:00.000Z,1,"174,05000305",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10.853,BLAUS,9,1998-01-27T00:00:00.000Z,1998-02-24T00:00:00.000Z,1998-02-03T00:00:00.000Z,2,"53,83000183",Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10.854,ERNSH,3,1998-01-27T00:00:00.000Z,1998-02-24T00:00:00.000Z,1998-02-05T00:00:00.000Z,2,"100,22000122",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.855,OLDWO,3,1998-01-27T00:00:00.000Z,1998-02-24T00:00:00.000Z,1998-02-04T00:00:00.000Z,1,"170,97000122",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10.856,ANTON,3,1998-01-28T00:00:00.000Z,1998-02-25T00:00:00.000Z,1998-02-10T00:00:00.000Z,2,"58,43000031",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico
10.857,BERGS,8,1998-01-28T00:00:00.000Z,1998-02-25T00:00:00.000Z,1998-02-06T00:00:00.000Z,2,"188,8500061",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.858,LACOR,2,1998-01-29T00:00:00.000Z,1998-02-26T00:00:00.000Z,1998-02-03T00:00:00.000Z,1,"52,50999832",La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
10.859,FRANK,1,1998-01-29T00:00:00.000Z,1998-02-26T00:00:00.000Z,1998-02-02T00:00:00.000Z,2,"76,09999847",Frankenversand,Berliner Platz 43,München,,80805,Germany
10.86,FRANR,3,1998-01-29T00:00:00.000Z,1998-02-26T00:00:00.000Z,1998-02-04T00:00:00.000Z,3,"19,26000023",France restauration,"54, rue Royale",Nantes,,44000,France
10.861,WHITC,4,1998-01-30T00:00:00.000Z,1998-02-27T00:00:00.000Z,1998-02-17T00:00:00.000Z,2,"14,93000031",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10.862,LEHMS,8,1998-01-30T00:00:00.000Z,1998-03-13T00:00:00.000Z,1998-02-02T00:00:00.000Z,2,"53,22999954",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10.863,HILAA,4,1998-02-02T00:00:00.000Z,1998-03-02T00:00:00.000Z,1998-02-17T00:00:00.000Z,2,"30,26000023",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10.864,AROUT,4,1998-02-02T00:00:00.000Z,1998-03-02T00:00:00.000Z,1998-02-09T00:00:00.000Z,2,"3,03999996",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10.865,QUICK,2,1998-02-02T00:00:00.000Z,1998-02-16T00:00:00.000Z,1998-02-12T00:00:00.000Z,1,"348,14001465",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.866,BERGS,5,1998-02-03T00:00:00.000Z,1998-03-03T00:00:00.000Z,1998-02-12T00:00:00.000Z,1,"109,11000061",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.867,LONEP,6,1998-02-03T00:00:00.000Z,1998-03-17T00:00:00.000Z,1998-02-11T00:00:00.000Z,1,"1,92999995",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10.868,QUEEN,7,1998-02-04T00:00:00.000Z,1998-03-04T00:00:00.000Z,1998-02-23T00:00:00.000Z,2,"191,27000427",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10.869,SEVES,5,1998-02-04T00:00:00.000Z,1998-03-04T00:00:00.000Z,1998-02-09T00:00:00.000Z,1,"143,27999878",Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10.87,WOLZA,5,1998-02-04T00:00:00.000Z,1998-03-04T00:00:00.000Z,1998-02-13T00:00:00.000Z,3,"12,03999996",Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10.871,BONAP,9,1998-02-05T00:00:00.000Z,1998-03-05T00:00:00.000Z,1998-02-10T00:00:00.000Z,2,"112,26999664",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.872,GODOS,5,1998-02-05T00:00:00.000Z,1998-03-05T00:00:00.000Z,1998-02-09T00:00:00.000Z,2,"175,32000732",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10.873,WILMK,4,1998-02-06T00:00:00.000Z,1998-03-06T00:00:00.000Z,1998-02-09T00:00:00.000Z,1,"0,81999999",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10.874,GODOS,5,1998-02-06T00:00:00.000Z,1998-03-06T00:00:00.000Z,1998-02-11T00:00:00.000Z,2,"19,57999992",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10.875,BERGS,4,1998-02-06T00:00:00.000Z,1998-03-06T00:00:00.000Z,1998-03-03T00:00:00.000Z,2,"32,36999893",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.876,BONAP,7,1998-02-09T00:00:00.000Z,1998-03-09T00:00:00.000Z,1998-02-12T00:00:00.000Z,3,"60,41999817",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.877,RICAR,1,1998-02-09T00:00:00.000Z,1998-03-09T00:00:00.000Z,1998-02-19T00:00:00.000Z,1,"38,06000137",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10.878,QUICK,4,1998-02-10T00:00:00.000Z,1998-03-10T00:00:00.000Z,1998-02-12T00:00:00.000Z,1,"46,68999863",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.879,WILMK,3,1998-02-10T00:00:00.000Z,1998-03-10T00:00:00.000Z,1998-02-12T00:00:00.000Z,3,"8,5",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10.88,FOLKO,7,1998-02-10T00:00:00.000Z,1998-03-24T00:00:00.000Z,1998-02-18T00:00:00.000Z,1,"88,01000214",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
